22.018794	3.5344513	19.814985
9.7353261	15.522851	22.883102
16.360639	9.564033	16.056309
7.0178632	8.703266	4.7099156
7.4199826	10.791095	4.5608147
3.3776764	9.9279148	7.1150206
20.517669	13.463756	23.004033
22.073764	10.338975	19.635167
0.56574082	13.144496	14.906144
15.367985	20.541759	19.455132
0.53257818	5.3483879	14.437611
11.8742	10.355897	22.370412
13.51856	3.553573	21.458972
22.353763	0.90067594	13.494783
5.4571319	17.660552	5.4777118
22.507439	6.8938248	17.572242
0.74801908	7.5132783	11.943191
1.2099112	2.6690016	10.437741
15.217408	1.9100492	19.689796
22.137777	14.196247	19.4129
11.430983	15.327624	3.9678551
12.649179	4.368864	4.0831979
16.173643	11.497217	17.530743
18.835657	12.725325	25.098714
16.29385	10.52958	16.913723
1.3253376	3.6450433	10.159614
15.067923	5.2420281	12.218222
14.43157	7.7663952	28.080184
1.2368457	14.80339	17.588756
14.362561	13.56953	20.732148
15.809803	3.0946977	18.607876
16.25005	16.584642	14.810748
16.359542	5.0748042	16.124636
12.417769	11.234031	22.128091
16.360237	20.360642	15.889393
18.515755	6.3071402	25.412932
1.379392	17.104685	10.03706
11.020496	9.4452671	10.185701
0.68922215	7.604073	15.768428
9.0165816	16.655317	4.1391586
6.8565561	16.916747	4.7749629
21.350328	0.76760431	10.547197
15.928381	7.1256218	13.705135
12.364778	18.325583	4.0441498
19.494106	12.076101	7.796897
4.1289587	19.028599	21.290847
6.0461266	4.6630892	22.351628
13.258126	0.53978132	21.641831
12.750758	0.10471054	10.513751
22.291535	16.87009	18.80306
18.41142	14.606751	25.510985
1.007624	5.6678113	16.980838
22.506973	2.904558	17.575956
12.590146	12.906018	10.4559
22.349954	2.4492149	18.531181
1.2500997	3.9543959	17.620268
6.4579551	17.531797	4.9491144
1.8366735	5.9168042	18.770612
22.135932	8.7281737	19.419522
6.0913873	9.4160496	5.1269137
1.9282787	20.544803	18.918951
1.2251893	14.500043	17.560764
15.968899	18.215483	13.80991
16.037158	9.6188232	18.009299
20.879257	5.5607524	9.6776514
1.3545107	9.5657354	17.857693
16.076065	16.314461	17.88595
19.565846	0.13933452	24.294071
15.651324	10.795292	4.9742148
10.554238	17.472984	29.086944
21.985219	4.4377734	19.920435
0.66342609	14.6572	12.373331
1.2103176	13.568173	10.436718
2.4389656	1.2850263	19.645052
14.434447	9.4364589	11.545272
19.810703	6.5650584	23.992223
22.605299	4.935945	15.870664
22.091814	8.4268246	12.44734
22.327809	5.6411176	13.370904
0.75358177	16.264334	11.918099
15.707234	18.667084	18.832282
9.8941691	18.683933	4.0145689
0.75663685	7.8590419	16.089949
16.354012	17.917978	16.28675
0.94753071	7.4502016	16.796035
15.732943	13.53913	18.778019
15.290734	17.154047	19.578115
16.220875	20.065383	17.323562
5.9165406	20.884331	5.2179809
1.5363748	8.9445739	18.232575
21.233877	13.453204	21.753566
14.423173	0.99354883	11.535152
16.356655	3.5751629	15.753132
1.2929023	6.763689	17.719841
2.7200922	4.3214543	7.8543215
0.70190649	12.682111	15.833489
13.365081	19.237848	10.793234
16.264867	14.508836	14.891153
16.356971	19.001557	16.214893
19.825893	12.16842	23.97289
1.3699614	16.642267	10.058121
20.299929	7.5786084	23.329352
0.8503523	8.6714021	16.46432
0.55800728	0.25589055	14.821509
16.187967	16.752509	17.471077
12.869073	12.413756	4.1185105
5.5211398	3.0023447	22.124304
16.337393	18.407076	15.441659
15.210863	16.730111	19.699541
22.434845	13.983341	13.931586
11.617629	7.0088066	28.927919
22.002663	8.0124989	12.160161
0.63574979	14.069346	12.541998
14.46557	3.4990908	20.626331
14.630171	9.2198397	27.994621
4.167711	19.845887	6.3889933
11.083411	6.8247757	10.186639
21.970362	2.0050084	12.061848
4.6137851	14.175896	6.04001
1.8665281	9.2888886	18.819672
1.0827516	4.3500482	10.775809
4.0613203	10.260542	21.240473
17.166557	17.933375	5.8053736
10.714579	14.230776	22.728824
18.688093	7.6531702	25.246272
22.602647	1.8319646	15.709216
13.82289	3.8285596	11.068426
3.2883752	2.6015528	7.2072744
18.908643	2.2977781	7.1910683
5.8451355	20.755883	22.269644
14.572795	13.133849	20.511355
15.078796	9.6035814	19.888952
21.161018	1.3922522	10.177095
1.6400571	5.5831011	18.428335
0.66167226	7.1796414	15.617657
15.710377	2.2336373	5.001258
10.900902	13.741858	10.186178
18.971012	1.4050941	24.959224
3.4059218	11.416889	20.694318
14.735652	6.652749	20.326445
9.9127759	8.7530918	22.864588
14.962529	8.214562	12.089966
6.0015975	8.1436806	22.333992
2.4847791	13.839955	19.7032
11.87834	12.117317	22.368758
15.237745	18.739407	19.659289
7.3691478	16.218662	4.5786561
12.920596	7.044492	4.1274344
7.8000157	19.776986	4.4364056
0.52473223	3.8021919	13.809401
4.5598589	0.43956848	21.588492
16.359912	16.827486	16.1061
15.422291	12.559189	19.365097
22.102194	11.288638	19.538297
5.3227469	14.138468	5.5595754
8.1536823	10.225222	22.870741
15.819544	12.308158	18.585385
22.597706	13.211234	15.541778
0.98100664	8.2180033	16.900619
15.282157	2.9819034	12.504756
16.34084	10.85037	15.482969
16.857584	19.168059	5.6113275
7.2844391	17.560794	4.6090271
22.403341	10.27187	13.751325
20.03629	19.311396	23.697254
16.29457	11.62953	15.074433
14.879237	10.503445	20.151985
15.824476	5.3969793	18.573911
